idDocument,cosine_similarity,names,title,excerpt
14463,0.640411,"Surgeon; Patient","Cerca de 6 mil mineiros aguardam em fila de espera para transplante","Quantidade de cirurgias desse tipo caiu em janeiro na comparação com o mesmo período de 2022; transplantados e especialistas contam histórias e reforçam que doação pode salvar vidas"
13424,0.64003,"Hand; Vial; Syringe; Label; Building","Doses de vacina contra gripe ainda estão disponíveis em JF","Interessados em receber imunização podem procurar UBSs ou PAM-Marechal; qualquer pessoa pode ser vacinada"
2485,0.638922,"Person; Popcorn; Container","Conheça as 8 comidas que já são clássicos de Juiz de Fora",
12390,0.638355,"Police officer; Document","Arrependido, desembargador flagrado sem máscara pede desculpas a guarda","Eduardo Almeida Prado Rocha de Siqueira disse ter cometido excessos e desculpou-se em nota"
10271,0.636881,"Bridge; River","Polícia trabalha com duas hipóteses sobre desaparecimento de mulher na linha do trem","Em entrevista exclusiva à Tribuna, delegada relata as principais linhas de investigação e descarta possível crime"
2907,0.634206,"Airplane; Vehicle; Worker","Exclusivo! LATAM terá voos do Aeroporto Regional da Zona da Mata para São Paulo","A partir do 1° trimestre de 2022 a LATAM Brasil (antiga TAM) iniciará voos no Aeroporto Regional da Zona da Mata (Aeroporto Presidente Itamar Franco)."
7153,0.631753,"Arms; Building","Equipe de atletas auxilia corredores e preza pelo comprometimento social","Integrantes da WF Assessoria Esportiva são os personagens da nona matéria do ""Qual é o seu Corre?"", série da Tribuna que conta histórias de atletas a cada etapa do Ranking de Corridas de Rua"
9614,0.631527,"Chocolate; Liquid; Container","Mais de 90% dos brasileiros compraram chocolate para consumo em casa em 2020","Faturamento corresponde ao valor de R$ 5,4 bilhões até setembro, estimulado pelo consumo doméstico"
11936,0.631499,"Vehicle; Grass; Road","Casal é preso após fugir da polícia com carro roubado e capotar veículo","Uma barra de maconha foi encontrada com a dupla; caso aconteceu em Rio Pomba"
6870,0.630737,"Truck; Road; Car","Caminhão carregado com argila tomba na MG-265","Condutor do veículo, de 34 anos, sofreu ferimentos leves e foi encaminhado ao hospital de Rio Pomba"
9706,0.629537,"Tricycle; Wheel; Road; Grass","Motocicleta e carro colidem com charrete na MG-353","Acidente aconteceu na noite do último domingo, em Goianá, e duas pessoas tiveram ferimentos leves"
12250,0.629513,"Soccer field; Goal; Net; Bleachers","Estádio Municipal recebe desafio de embaixadinhas entre mulheres no domingo","As três primeiras colocadas serão premiadas com medalhas e brindes disponibilizados pela SEL"
6539,0.629234,"Motorcycle; Grass","Jovem motociclista tem perna amputada após acidente em Viçosa","Ele foi levado para o Hospital São Sebastião assim que o resgate foi feito; não há novas informações sobre seu estado de saúde"
12874,0.629152,"Woman; Book; Portrait","Polícia Federal recupera livro histórico furtado de museu paraense","Obra de zoólogo alemão estava em Londres, no Reino Unido"
14694,0.629149,"Patient; Blanket; Face mask","Portadora de doença rara quer visibilidade para enfermidade","Débora Calana trata Síndrome da Pessoa Rígida, doença que ficou conhecida após manifestação da cantora Celine Dion"
12797,0.628989,"Firefighter; Smoke; Room","Incêndio atinge padaria no Centro de Juiz de Fora","De acordo com o Corpo de Bombeiros, fogo começou no segundo pavimento, acima do forno industrial, e não houve vítimas"
13706,0.628819,"Woman; Mascara","Maquiadora faz sucesso no TikTok contando histórias de horror","Histórias para maquiar gente grande: Com o trabalho paralisado durante a pandemia, Aline Valentin aproveitou o ócio para contar histórias de horror enquanto se maquia na frente da câmera e conquistou quase 200 mil seguidores na rede TikTok"
11304,0.628275,"Rider; Village; Tree",,"Intuito é fortalecer a cultura de Goianá e movimentar a comunidade a partir da arte"
11985,0.627174,Building,"Obras da Cesama causam alteração no trânsito do Jóquei Clube; confira","Companhia informou que manutenção na quarta adutora não irá afetar abastecimento da região "
4373,0.627013,Waterfall,"Um Dia no Parque: ação promove atividades em Unidades de Conservação da Zona da Mata","Evento anual tem objetivo de incentivar contato com a natureza e conscientizar importância da preservação desses espaços; saiba quais parques vão participar "
13961,0.626662,"Tower; Fountain; Statue","Museu comemora aniversário da Independência","Celebração será feita no YouTube da Prefeitura e em postagens nas redes sociais"
11774,0.626203,"Person; Cigarette; Smoke; Finger; Mouth","Dez mil maços de cigarro contrabandeados são apreendidos pela PM em Guiricema",
12592,0.625648,"vial; syringe; label","Downs, autistas e pessoas com paralisia cerebral recebem vacina nesta quarta","Imunização do grupo será feita na Alae, das 9h às 16h; laudo médico será exigido"
3485,0.62556,"Wildfire; Hillside; Smoke","Novo foco de incêndio em Juiz de Fora é registrado no Estrela Sul","Chamas avançam em pasto na Rua Áurea Infância"
2594,0.625237,"People; Food","Restaurantes populares terão ‘menu natalino’ nesta quarta-feira","Iniciativa é fruto da parceira entre a Prefeitura de Juiz de Fora e do Curso de Gastronomia do UniAcademia"
11290,0.624815,"Bicycle; Grass; Frame","Ciclista morre atropelado por veículo na MG-133, em Tabuleiro","Motorista foi preso em flagrante por dirigir alcoolizado e não apresentou carteira de habilitação correta"
7509,0.62433,"Man; Glasses; Shirt; Finger; Logo",,"Jogador argentino do Atlanta United ainda não foi anunciado oficialmente pelo Botafogo"
12301,0.623989,"Ball; Soccer field; Rain","Fortaleza x Vasco: onde assistir e escalações","Partida acontece na Arena Castelão pela terceira fase da Copa do Brasil"
12419,0.623037,"Building; Jacket; T-shirt","Programação dos cinemas: 10 a 19 de março","Nesta semana, estreiam os filmes ""Agente das sombras"" e ""Coração ardente""; UCI exibe o show ""BTS Permission to dance on stage"""
10559,0.622941,"People; Bus; Bus stop","Passageiros relatam ônibus cheios e usuários sem máscaras em JF","Empresas de ônibus e Prefeitura não confirmaram se a frota operou com 100% nesta segunda"
4773,0.622754,"Highway; Sign","Projeto cobra divulgação de cronograma de obras por concessionárias de pedágio","Texto defende maior transparência para as empresas com praças de pedágio em rodovias estaduais"
9759,0.622621,"Man; Car; Syringe; Face mask","Milton Nascimento é vacinado com a segunda dose contra Covid-19 em JF","Nas redes sociais, músico agradece todo o trabalho feito pelos profissionais de saúde durante a pandemia"
6026,0.622288,"People; Table; Room",,"Postergação é justificada pelo momento vivenciado pelo município, em função da alta nos indicadores da pandemia"
4742,0.620849,"Person; Jacket","Dedé Santana faz apresentação no Super Star Circus","Trapalhão vai ser acompanhado pelo ator Marcelo Beny nesta terça e quarta"
7732,0.620648,"Volleyball; Gymnasium","Atletas de vôlei juiz-foranas são aprovadas no Flamengo","Ex-jogadoras do Clube Bom Pastor, Elise Rocha e Ana Luiza Rodrigues se destacaram na cidade e estão conquistando espaço no Rio de Janeiro"
15402,0.620484,"Tower; Fountain; Statue","Museu Mariano Procópio recebe iluminação natalina","Inauguração acontece nesta quarta; na quinta, museu recebe apresentação do Quarteto Spalla"
6792,0.620298,"Hand; Vial; Syringe; Liquid; Finger","Primeiras vacinas contra varíola dos macacos devem chegar em setembro","Doses serão para profissionais de saúde e quem teve contato com doente"
6414,0.618615,"Chicken; Comb; Beak","Gripe aviária: número de casos sobe para 57","Além dos casos já confirmados de gripe aviária, outros 15 estão em investigação, inclusive em Minas Gerais"
3407,0.618187,"Bus; People; Adult; Child; Street","Condição do transporte público em Juiz de Fora ainda é alvo de críticas","Problemas com horários, rotas, troca e recarga de cartões e a estrutura física dos ônibus foram os mais citados pela população à Tribuna"
12628,0.618163,"People; Audience","Idosos acima de 70 anos são mais de 7% do eleitorado em JF","Apesar de o voto ser facultativo para essa faixa etária, especialistas falam da importância de exercer a cidadania"
12534,0.617376,"Man; Syringe; Car; Face mask","Arnaldo Baptista recebe segunda dose da vacina contra a Covid-19 em Juiz de Fora","Músico recebeu imunizante no drive-thru da UFJF e compartilhou momento nas redes sociais"
7174,0.617366,"Arm; Syringe; Fluid","Ministério diz que Brasil está preparado para enfrentar varíola dos macacos","Governo diz já articular com a OMS a compra de vacinas para combater a doença"
6370,0.617105,"People; Tent; Banner; Man","Evento de adoção de cães e gatos acontece neste sábado","Interessados terão RG, CPF e comprovante de residência verificados; vacinação antirrábica também será realizada na data"
4864,0.616986,"Banner; Table","Professor e atleta lança livro interativo para aprendizado de xadrez em Juiz de Fora","Autor é Haroldo Carvalhido, enxadrista nascido em Paraíba do Sul e que, há 15 anos, trabalha com o esporte da mente"
10872,0.616869,Eclipse,"Eclipse solar já pode ser visto parcialmente em Juiz de Fora","No Brasil, fenômeno poderá ser observado entre 14h04 e 15h16"
3436,0.61675,"Woman; Wig; Man; Balcony","Atriz é encontrada morta em casa vítima dos incêndios em LA","O corpo de Dalyce Curry foi encontrado carbonizado em sua casa"
9929,0.615788,Papers,"Troca de celular com defeito deve ser feita de forma imediata","Produto é considerado essencial, e direito a troca é assegurado pelo Código de Defesa do Consumidor"
3699,0.61548,"Hand; Document; Bracelet; Arm; Paper","Covid-19: Câmara promulga lei que proíbe cobrança de comprovante de vacina","Texto havia sido rejeitado pela Prefeitura de Juiz de Fora em maio, após aprovação no legislativo"
13625,0.615385,"Person; Blanket; Sidewalk","PJF desativa tendas e abre novo espaço para moradores em situação de rua em Benfica","Casa de Atendimento possui 30 vagas; EmCasa também oferece 50 dormitórios"
9828,0.61464,"Man; Shirt","Exposições de Wesley Rocher Monteiro ocupam espaços de Juiz de Fora","Obras do artista visual estão disponíveis no Jardim Norte e na Casa D\'Italia"
10236,0.613575,"People; Painting; Room","Equipamentos culturais e ambientais permanecerão fechados em JF","Apesar da flexibilização do Governo de Minas, o Comitê Municipal de Prevenção e Enfrentamento à Covid-19 brecou a retomada destas atividades"
11672,0.613265,"Volleyball; Gymnasium; Volleyball court","Fora da Superliga C, JF Vôlei fortalece a base e já atinge 500 jovens","Com nova prioridade, projeção é que trabalho de categorias de base, escolinhas e núcleos esportivos em escolas públicas possam chegar a até mil crianças e adolescentes ao fim de 2023"
6694,0.613185,"Man; Soccer field; Uniform; Field","Ídolo em Juiz de Fora, Ademilson é treinador no ES e sonha em ser gerente de futebol","Atacante que jogou por Tupi e Tupynambás comanda três categorias do Sport Club Ypiranga"
12732,0.613137,"Vehicle; Road; Building","Veículo derruba poste na JK e deixa trânsito em meia pista","Carro de passeio perdeu o controle e colidiu com o poste, que caiu na via"
12750,0.612523,"Child; Room","Família Acolhedora busca lar temporário e seguro para crianças e adolescentes","Esteticista que acolheu criança por 21 meses em casa conta sua experiência; menina de 5 anos agora vai ter uma família adotiva"
9128,0.611934,"Animal; Grass; Bag","Cão farejador leva PM a apreender arma e drogas no Parque das Águas","O cão Airon ajudou na localização de 243 pinos de cocaína; 60 buchas, 15 pedaços e três barras de maconha; além de mais de 30 pedras de crack e uma barra de cocaína"
11921,0.611404,"Flight attendant; Passenger","PF prende homem por importunação sexual de passageira no voo Doha-São Paulo","Brasileira de 23 anos teria denunciado homem, de Blangadesh, aos funcionários da companhia aérea após importunação"
3489,0.610507,"Hand; Ribbon","Campanha Laço Branco: atendimento jurídico gratuito será oferecido nesta terça-feira","Ação faz parte de campanha nacional para o envolvimento da sociedade nos debates sobre violência contra a mulher"
5617,0.610507,"Smoke; People; Vehicle","Bombeiros são acionados para incêndio em lanchonete na Cidade Alta","Ocorrência foi registrada pouco antes das 8h na Avenida Presidente Costa e Silva"
12638,0.610032,"Woman; Screen","Em ação virtual do PSG, jovens de ONG interagem com Neymar, Mbappé e outros jogadores","Alunos da Onda Solidária, de Santana do Deserto (MG), conheceram o estádio Parc des Princes e conversaram com estrelas do futebol feminino e masculino do clube por meio de um robô"
12955,0.609092,"Truck; Van; Road","Veja ranking sobre as condições das estradas da Zona da Mata","Levantamento da Confederação Nacional dos Transportes avaliou situação das rodovias que cortam a região"
