name,idFrame,name,description,name
@Eventive,104,Catástrofe,"As palavras nesse frame envolvem um #Evento_indesejável que afeta o #Paciente negativamente. Nenhum agente precisa estar envolvido.
",@Eventive
@Action,16,Categorização,"Um #Pensador constrói um #Item como pertencente a uma certa #Categoria. Nesse processo, o #Pensador pode tanto perceber passivamente o #Item e observar que ele se encaixa nos #Critérios para a #Catego",@Relational
@Causative,1,Causalidade,"Uma #Causa causa um #Efeito. Alternativamente, um #Ator, um participante (implícito) de uma #Causa, pode substituir a #Causa. A entidade #Afetada pela Causalidade pode substituir a situação ou evento ",@Causative
@Causative,267,Causar_acordar,Um #Agente ou #Causa causa a um #Dormidor a transição de um #Estado_de_sono para um estado em que está acordado e consciente.,@Causative
@Causative,990,Causar_apodrecer,"Um #Paciente, que é uma substância orgânica, sofre o processo natural de decomposição devido a uma #Causa (ou #Agente).",@Causative
@Causative,1094,Causar_aterrissar,"Um #Operador manobra um #Veículo, que tipicamente não opera em terra, para a terra. Ex. Um avião ou barco. ",@Causative
@Causative,1149,Causar_benefício_ou_prejuízo,"Um #Benfeitor confere uma #Situação_benéfica a um #Beneficiário. Ao contrário do Cenário_do_comércio, o destinatário não é necessariamente obrigado a pagar pelo bem ou serviço que recebe. Portanto, o ",@Causative
@Causative,1470,Causar_condição_em_saúde,"A ação de causar uma #Condição_em_saúde, intencionalmente ou não.",@Causative
@Causative,520,Causar_continuar,Um #Agente faz com que um #Processo ou #Estado continue.,@Causative
@Causative,520,Causar_continuar,Um #Agente faz com que um #Processo ou #Estado continue.,@Causative
@Causative,102,Causar_dano,As palavras neste frame descrevem uma situação na qual um #Agente ou uma #Causa fere uma #Vítima. A #Parte_do_corpo da #Vítima que é mais diretamente afetada também pode ser mencionada no lugar da #Ví,@Causative
@Causative,910,Causar_emoção,Um #Agente age para fazer com que um #Experienciador sinta uma certa emoção.,@Causative
@Causative,974,Causar_estar_incluído,O #Agente ou #Causa faz com que um #Membro_novo faça parte do  #Grupo. O #Grupo pode ser representado por um #Membro_existente individual se isso sugerir a existência de um conjunto de membros.,@Causative
@Causative,71,Causar_expansão,Um #Agente ou uma #Causa não-humana faz com que um #Item altere seu tamanho físico. A #Mudança_de_tamanho de um #Item pode ser explicitamente indicada ou caracterizada em termos de #Tamanho_inicial e,@Causative
@Causative,1008,Causar_experiência_corporal,Um #Agente ou #Causa afeta uma #Parte_do_corpo de um #Experienciador para que a qualidade da experiência perceptual do #Experienciador da #Parte_do_corpo seja qualitativamente alterada.,@Causative
@Causative,263,Causar_experimentar,Um #Agente intencionalmente procura trazer um estado mental ou emocional interno no #Experienciador. Este frame está intimamente relacionado ao frame Experienciador_objeto.,@Causative
@Causative,466,Causar_fazer_barulho,Um #Agente manipula um #Criador_de_som ou uma #Causa faz com que o #Criador_de_som emita um som.,@Causative
@Causative,622,Causar_fazer_progresso,Um #Agente trabalha em um #Projeto para que ele atinja um estado mais avançado e desejável.,@Causative
@Causative,603,Causar_ficar_afiado,Um #Agente ou #Causa torna um #Paciente mais afiado ou menos afiado. Um #Instrumento ou #Meio podem ser mencionados.,@Causative
@Causative,1539,Causar_ficar_limpo,Um #Agente causa a limpeza do #Limpado.,@Causative
@Causative,283,Causar_ficar_molhado,"Um #Agente faz com que um #Paciente fique molhado com um #Líquido. Nesse frame, o #Líquido pode ser líquido ou gasoso. Os #Pacientes são objetos porosos, mas não ocos (como recipientes).",@Causative
@Causative,309,Causar_ficar_seco,"Um #Agente causa a secagem do #Secado (tanto uma superfície quanto uma entidade inteira, por dentro e por fora).",@Causative
@Causative,383,Causar_fragmentar,"Um #Agente, repentinamente e frequentemente violento, separa o #Paciente_inteiro em dois ou mais #Pedaços menores, resultando na não existência do #Paciente_inteiro como tal. Muitos itens lexicais são",@Causative
@Causative,9,Causar_fundir,"Um #Agente junta #Partes para formar um #Todo.  (As #Partes podem também ser codificadas como #Parte_1 e #Parte_2.)  Há uma relação de simetria entre os componentes que se submetem ao processo, e depo",@Causative
@Causative,364,Causar_impacto,Um #Agente faz com que um #Impactador faça contato súbito e forçado com um #Impactado ou manipule dois (ou mais) #Impactadores para que eles façam contato forçado mútuo.,@Causative
@Causative,351,Causar_iniciar,"Um #Causa, animada ou inanimada, faz com que um processo, o #Efeito, comece.",@Causative
@Causative,49,Causar_movimento,"Um #Agente faz com que um #Tema mova-se de uma #Fonte, ao longo de uma #Trajetória para um #Alvo. Embora diferentes membros do frame tenham diferentes graus de perfilamento da #Trajetória, o movimento",@Causative
@Causative,480,Causar_movimento_fluídico,"Um #Agente ou uma #Causa faz com que um #Fluido passe da #Fonte para o #Alvo ao longo da #Trajetória ou dentro de uma #Área.
",@Causative
@Causative,442,Causar_mudança,"Um #Agente ou #Causa faz com que uma #Entidade seja alterada, seja em sua categoria ou em termos do valor de um #Atributo. No primeiro caso, uma #Categoria_inicial e uma #Categoria_final podem ser exp",@Causative
@Causative,353,Causar_mudança_de_consistência,"Nesse frame, um #Agente ou uma #Causa muda a consistência de um #Paciente de um #Estado_inicial para um #Resultado. Isso pode ocorrer sob certas #Circunstâncias para uma #Finalidade ou uma #Explicação",@Causative
@Causative,307,Causar_mudança_de_fase,"Uma #Causa ou um #Agente faz com que um #Paciente sofra uma mudança de fase. O #Resultado da alteração pode ser fornecido, juntamente com o #Estado_inicial e as #Circunstâncias sob as quais a alteraçã",@Causative
@Causative,798,Causar_mudança_de_força,"Um #Agente faz com que um #Paciente seja mais mais forte, normalmente resultando em algo mais seguro e confiável.",@Causative
@Causative,89,Causar_mudança_de_posição_em_uma_escala,Este frame consiste em palavras que indicam que um #Agente ou uma #Causa afeta a posição de um #Item em alguma escala (o #Atributo) para alterá-lo de um valor inicial (#Valor_1) para um valor final (#,@Causative
@Causative,306,Causar_mudança_de_temperatura,"Nesse frame, um #Agente altera a temperatura de um #Item. Uma #Temperatura_alvo pode especificar a temperatura desejada. Uma #Mudança_de_temperatura também pode ser indicada. O #Temperatura_inicial in",@Causative
@Causative,251,Causar_mudar_de_lugar,"Um #Agente faz com que um #Tema se mova em relação a uma determinada #Localização_fixa, geralmente com uma certa #Periodicidade, sem passar por movimento translacional ilimitado ou alteração significa",@Causative
@Causative,956,Causar_perceber,"Um #Agente, um #Ator, uma #Entidade, ou uma #Mídia faz com que um #Fenômeno seja percebido por um #Perceptor. Com um #Ator, #Entidade ou #Mídia, o #Perceptor normalmente é não-especificado. ",@Causative
@Causative,847,Causar_proliferação_em_número,"Um #Agente (ou uma #Causa inanimada) afeta um #Conjunto para que o número de entidades que compõem o #Conjunto mude de um #Número_inicial para um #Número_final. Como alternativa, a situação pode ser d",@Causative
@Causative,1171,Causar_queimar,"Uma #Causa evento acarreta e potencialmente mantém a queima de #Inflamáveis. Frequentemente, um #Agente substitui a ação intencional que provoca o fogo, ou um #Ator substitui a ação que provoca o fogo",@Causative
@Causative,628,Causar_retomar,Um #Agente age de modo a fazer com que algum processo comece novamente após uma interrupção ou suspensão.,@Causative
@Causative,551,Causar_terminar,Um #Agente ou #Causa fazem com que um #Processo ou #Estado terminem.,@Causative
@Action,666,Ceder,"Um #Cedente que tem se oposto a uma #Força, que é tipicamente exercida por um #Forçador, cessa de se opor àquela #Força. Como resultado, a #Força segue seu curso e um problema é resolvido contra os in",@Eventive
@Situation,1369,Cenário_ação_de_tentativa,"Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectiviza",@Situation
@Situation,1198,Cenário_alternativo_preferido,"Nesse cenário, existem duas cenas mutuamente incompatíveis, a #Possibilidade_perfilada e a #Possibilidade_oposta, levando respectivamente a uma #Consequência_positiva preferível e a uma #Consequência_",@Situation
@Situation,1194,Cenário_condicional,"Nesta cena, duas possibilidades mutuamente excludentes são apresentadas, a #Possibilidade_perfilada e a #Possibilidade_oposta, cada uma das quais tem uma consequência associada a ela, a #Consequência ",@Situation
@Situation,101,Cenário_da_educação,"Esse frame contém palavras referentes ao domínio da educação. Um #Estudante vai aprender sobre um #Tema, uma #Habilidade, um #Preceito ou um #Fato como resultado da instrução de um #Professor. Alguns ",@Situation
@Situation,939,Cenário_da_história,Este frame descreve como #Eventos estão relacionados entre si e a um #Lugar e um #Tempo.,@Situation
@Situation,1138,Cenário_da_saúde,"Um #Paciente interage com um ou mais Profissionais em saúde (médicos, enfermeiros e / ou paramédicos com responsabilidade pela saúde do #Paciente) para que possam determinar o estado de saúde do #Paci",@Situation
@Causative,1126,Cenário_da_violência,Este frame descreve atos (ou situações caracterizadas por atos) que causam ferimento ou dano.,@Causative
@Situation,827,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,@Situation
@Situation,1167,Cenário_de_apagar_fogo,"O Cenário_de_apagar_fogo começa com #Fogo no processo, transita com a ação do #Agente para apagar o #Fogo e termina com o #Fogo tendo parado de queimar.",@Situation
@Situation,584,Cenário_de_aquisição,"Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte.",@Situation
@Situation,889,Cenário_de_caça,"Um #Caçador esforça-se e fracassa ou consegue encontrar e obter #Alimento. Esse cenário ocorre dentro do contexto de algum #Fundo no qual a preparação, a busca e o sucesso ou fracasso dele se desenrol",@Situation
@Situation,195,Cenário_de_causalidade,Um evento específico (a #Causa) causa um resultado (o #Efeito).,@Situation
@Situation,1006,Cenário_de_colocação,"Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança.",@Situation
@Situation,1380,Cenário_de_contenção,"Nessa situação, um #Recipiente contém alguns #Conteúdos. O #Recipiente tem um #Interior, um espaço que é potencialmente vazio, mas está ocupado com os #Conteúdos.",@Situation
@Situation,777,Cenário_de_criação_de_nó,Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó.,@Situation
@Situation,445,Cenário_de_crime,"Um (suposto) #Crime é cometido e chama a atenção das #Autoridades. Em resposta, há uma Investigação_criminal e (muitas vezes) a prisão e processos judiciais criminais. A investigação, detenção e outra",@Situation
@Situation,1175,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",@Situation
@Situation,1131,Cenário_de_desenvolvimento_de_produto,Um #Desenvolvedor trabalha para criar progresso em uma entidade. A #Entidade normalmente passa por três estágios de desenvolvimento: o processo conceitual (Inovar); o processo de desenvolvimento (Dese,@Situation
@Situation,1438,Cenário_de_distância,Esse frame é resumido em vários pontos de vista na especificação ou descrição de #Distância. A #Distância pode ser especificada com precisão como uma #Quantidade de alguma #Unidade padrão ou pode ser,@Situation
@Situation,583,Cenário_de_doação,"A sequência de eventos em que o #Doador começa na posse do #Tema, depois o entrega ao #Recipiente, abandonando a posse.",@Situation
@Situation,943,Cenário_de_duração,"Um #Evento ou um #Período tem uma #Duração particular. A #Duração pode ser caracterizada de alguns modos diferentes:  Como uma medida direta de #Duração, um #Grau de desvio de uma #Duração esperada, o",@Situation
