idLU,lemmaName(en),senseDescription(en),idFrame,frameName,idPOS,lemmaName(pt),senseDescription(pt),idLemma(pt)
4390,contempt,"COD: the feeling that a person or a thing is worthless or beneath consideration",23,Judgment,83,Desprezo,"COD: o sentimento de que uma pessoa ou coisa é inútil ou abaixo de consideração",
4391,contemptuous,"FN: expressing contempt",23,Judgment,84,Desdenhoso,"FN: expressando desprezo",
4393,damnation,"COD: condemnation to eternal punishment in hell",23,Judgment,83,Condenação,"COD: condenação à punição eterna no inferno",
4394,deplore,"COD:  feel or express strong disapproval of.",23,Judgment,86,deplorar,"COD: sentir ou expressar forte desaprovação de.",
4395,derisive,"COD: expressing contempt or ridicule.",23,Judgment,84,derisivo,"COD: expressando desprezo ou ridicularização.",
4396,disapproval,"FN: the act or state of disapproving",23,Judgment,83,desaprovação,"FN: o ato ou estado de desaprovação",
4397,disapprove,"COD: have or express an unfavourable opinion.",23,Judgment,86,desaprovar,"COD: ter ou expressar uma opinião desfavorável.",
4398,disapproving,"FN: expressing disapproval",23,Judgment,84,desaprovador,"FN: expressando desaprovação",
4399,disdain,"COD: the feeling that someone or something is unworthy of one' s consideration or respect.",23,Judgment,83,Desprezo,"COD: o sentimento de que alguém ou algo não é digno da consideração ou respeito de alguém.",
4400,disdain,"COD: consider or reject with the feeling that someone or something is unworthy of one' s consideration or respect",23,Judgment,86,Desdenhar,"COD: considere ou rejeite com o sentimento de que alguém ou algo não é digno da consideração ou respeito de alguém",
4401,disdainful,"FN: full of or expressing disdain",23,Judgment,84,desdenhoso,"FN: cheio de ou expressando desprezo",
4402,disrespect,"COD: lack of respect or courtesy. ",23,Judgment,83,Desrespeito,"COD: falta de respeito ou cortesia.",
4403,esteem,"COD:  respect and admiration. ",23,Judgment,83,estima,"COD: respeito e admiração.",
4407,mock,"COD:  tease scornfully; ridicule",23,Judgment,86,ridicularizar,"COD: gozar com desdém; ridicularizar",
4408,reproachful,"COD: full of reproach towards (someone)",23,Judgment,84,repreensivo,"COD: cheio de repreensão em relação a (alguém)",
4409,scorn,"COD: contempt or disdain expressed openly",23,Judgment,83,Desprezo,"COD: desprezo ou desdém expresso abertamente",
4410,scorn,"COD: express scorn for",23,Judgment,86,desprezar,"COD: expressão de desprezo por",
4411,scornful,"FN: full of or expressing scorn",23,Judgment,84,desdenhoso,"FN: cheio de ou expressando desprezo",
4412,stigma,"COD: a mark of disgrace associated with a particular circumstance, quality, or person.",23,Judgment,83,estigma,"COD: uma marca de desonra associada a um determinado circunstância, qualidade ou pessoa.",
4414,stricture,"COD:  a sternly critical remark",23,Judgment,83,crítica,"COD: um comentário crítico e severo",
4415,uncritical,"COD: not expressing criticism or using one' s critical faculties.",23,Judgment,84,acrítico,"COD: não expressando crítica ou usando-se de suas faculdades críticas.",
4416,exalt,"COD: praise or regard highly. ",23,Judgment,86,exaltar,"COD: elogio ou considerar altamente.",
4418,boo,"COD: show disapproval or contempt.",23,Judgment,86,vaiar,"COD: mostrar desaprovação ou desprezo.",
4419,revere,"COD: respect or admire deeply. ",23,Judgment,86,reverenciar,"COD: respeito ou admiração profunda.",
4420,reverence,"COD: deep respect.",23,Judgment,83,reverência,"COD: profundo respeito.",
4421,mockery,"COD: mass noun ridicule",23,Judgment,83,zombaria,"COD: substantivo massivo ridicularizar",
4422,exaltation,"COD: the action of exalting.",23,Judgment,83,exaltação,"COD: a ação de exaltar.",
4423,accolade,"COD: something granted as a special honour or in recognition of merit.",23,Judgment,83,Elogio,"COD: algo concedido como uma honra especial ou em reconhecimento do mérito.",
4424,vilification,"COD: the  of speaking or writing about someone in a abusively disparaging manner. ",23,Judgment,83,vilificação,"COD: o ato de falar ou escrever sobre alguém de maneira depreciativa e abusiva.",
4428,deify,"COD: make into or worship as a god. ",23,Judgment,86,deificar,"COD: fazer em ou adorar como um deus.",
4429,reproach,"FN: a feeling of disapproval or disappointment. ",23,Judgment,83,reprovação,"FN: um sentimento de desaprovação ou decepção.",
4430,reprehensible,"FN: judged to be deserving of condemnation",23,Judgment,84,repreensível,"FN: julgado como digno de condenação",
4431,appreciative,"COD:  feeling or showing gratitude or pleasure. ",23,Judgment,84,Apreciativo,"COD: sentimento ou demonstração de gratidão ou prazer.",
4432,"set store","COD: consider to be of a particular degree of importance",23,Judgment,86,considerar,"COD: considerar estar de um grau particular de importância",
4435,approve,"FN: have a positive opinion (of a person or their actions).",23,Judgment,86,aprovar,"FN: ter uma opinião positiva (de uma pessoa ou de suas ações).",
4438,absurdity,"FN: wild inappropriateness or incongruity",24,Mental_property,83,absurdidade,"FN: impróprio ou incongruente",
4439,astute,"COD: having an ability to assess situations or people accurately.",24,Mental_property,84,Astuto,"COD: ter uma capacidade de avaliar situações ou pessoas com precisão.",
4440,astuteness,"COD: astuteness is a derivative of astute",24,Mental_property,83,astúcia,"COD: astúcia é um derivado de astuto",
4444,broad-minded,"COD: tolerant or liberal.",24,Mental_property,84,"mente aberta","COD: tolerante ou liberal.",
4446,canny,"COD: shrewd, especially in financial or business matters.",24,Mental_property,84,Astuto,"COD: esperto, especialmente em assuntos financeiros ou comerciais.",
4447,careless,"COD: not giving sufficient attention or thought to avoiding harm or mistakes.",24,Mental_property,84,descuidado,"COD: não dar atenção ou pensamento suficientes para evitar danos ou erros.",
4448,carelessness,"COD: carelessness is a derivative of careless",24,Mental_property,83,descuido,"COD: descuido é um derivado de descuidado",
4449,crafty,"COD: cunning or deceitful.",24,Mental_property,84,Astuto,"COD: astúcia ou desonestidade.",
4451,cunning,"COD: skilled in achieving one' s ends by deceit or evasion.",24,Mental_property,84,Astuto,"COD: hábil em alcançar os objetivos por meio de engano ou evasão.",
4452,cynical,"FN: distrusting of human nature and motives",24,Mental_property,84,cínico,"FN: Desconfiante da natureza e das motivações humanas",
4453,daft,"COD: silly; foolish.",24,Mental_property,84,tolo,"COD: tolo; insensato.",
4454,diligent,"COD: careful and conscientious in one' s work or duties.",24,Mental_property,84,diligente,"COD: cuidadoso e diligente no trabalho ou nas funções.",
4455,dim-witted,"FN: stupid",24,Mental_property,84,Estúpido,"F: estúpido",
4457,discerning,"COD: having or showing good judgement.",24,Mental_property,84,perspicaz,"COD: ter ou mostrar bom julgamento.",
4460,enlightenment,"FN: the state of being enlightened",24,Mental_property,83,Iluminação,"FN: o estado de estar iluminado",
4462,foolish,"COD: lacking good sense or judgement; silly or unwise.",24,Mental_property,84,Tolo,"COD: sem bom senso ou julgamento; tolo ou insensato.",
4463,foolishness,"FN: behavior lacking in sense, judgment, or discretion",24,Mental_property,83,tolosidade,"FN: comportamento que carece de sentido, julgamento ou discrição",
4464,forgetful,"COD: foolishness is a derivative of foolish",24,Mental_property,84,Esquecido,"COD: tolice é um derivado de tolo",
4465,foxy,"COD: cunning or sly",24,Mental_property,84,astuto,"COD: astuto ou esperto",
4467,ill-advised,"COD:  badly thought out",24,Mental_property,84,"mal pensado","COD: mal pensado",
4468,inane,"COD: lacking sense or meaning; silly",24,Mental_property,84,vazio,"COD: sem sentido ou significado; tolo",
4469,inattentive,"COD: failing to attend to the comfort or wishes of others",24,Mental_property,84,desatento,"COD: não atender ao conforto ou aos desejos dos outros",
4471,insightful,"FN: showing ability to understand deeply and clearly",24,Mental_property,84,perspicaz,"FN: mostrando capacidade de compreender profundamente e claramente",
4473,irrational,"COD: not logical or reasonable.",24,Mental_property,84,irracional,"COD: não lógico ou razoável.",
4476,naive,"COD: lacking experience, wisdom, or judgement.",24,Mental_property,84,Inocente,"COD: falta de experiência, sabedoria ou julgamento.",
4478,nonsensical,"FN: having no meaning or good sense",24,Mental_property,84,"sem sentido","FN: sem significado ou bom senso",
4479,perceptive,"COD: having or showing acute insight.",24,Mental_property,84,perceptivo,"COD: ter ou mostrar aguda perspicácia.",
4480,reasonable,"COD: able to reason logically. ",24,Mental_property,84,razoável,"COD: capaz de raciocinar logicamente.",
4481,ridiculous,"COD: inviting ridicule; absurd.",24,Mental_property,84,ridículo,"COD: convidando ao ridículo; absurdo.",
4483,sage,"COD: wise; judicious.",24,Mental_property,84,sábio,"COD: sábio; prudente.",
4485,shrewd,"FN: having or showing sharp powers of judgement; astute; cunning",24,Mental_property,84,Astuto,"FN: ter ou mostrar poderes de julgamento afiados; astuto; esperto",
4487,unreasonable,"COD: not guided by or based on good sense.",24,Mental_property,84,irracional,"COD: não guiado por ou baseado em bom senso.",
4489,crackers,"COD: insane; crazy.",24,Mental_property,84,louco,"COD: insano; louco.",
4492,narrow-mindedly,"FN: in an intolerant, closed-minded manner.",24,Mental_property,89,estreitamente,"FN: de uma maneira intolerante e fechada.",
4494,perceptively,"FN: with acute perception.",24,Mental_property,89,perceptivamente,"FN: com percepção aguda.",
4495,insightfully,"FN: with insight.",24,Mental_property,89,perspicazmente,"FN: com insight.",
4496,wit,"COD: the capacity for inventive thought and quick understanding; keen intelligence.",24,Mental_property,83,perspicácia,"COD: a capacidade de pensamento inventivo e compreensão rápida; inteligência aguda.",
4498,acquisitive,"FN: willing and eager to acquire knowledge",24,Mental_property,84,aquisitivo,"FN: disposto e ansioso a adquirir conhecimento",
4499,carefully,"FN: with sufficient attention",24,Mental_property,89,"com cuidado","FN: com atenção suficiente",
30963,wisely,"FN: (performed) as a wise person would.",24,Mental_property,89,sabiamente,"FN: (realizou) como uma pessoa sábia faria.",
34292,energetic,"Intense, having a lot of energy.",24,Mental_property,84,Enérgico,"Intenso, tendo muita energia.",
38219,idiot,"a stupid person.",24,Mental_property,83,idiota,"Uma pessoa estúpida.",
4510,peruse,"COD: read or examine thoroughly or carefully. ",25,Scrutiny,86,examinar,"COD: ler ou examinar completamente ou cuidadosamente.",
4511,scan,"COD: look at quickly in order to identify relevant features or information. ",25,Scrutiny,86,escanear,"COD: olhar rapidamente para identificar características ou informações relevantes.",
4514,search,"COD: an act of searching. ",25,Scrutiny,83,busca,"COD: um ato de procura.",
4521,probe,"COD: physically explore or examine. ",25,Scrutiny,86,examinar,"COD: explorar ou examinar fisicamente.",
4523,inspector,"COD: an official who ensures that regulations are obeyed.",25,Scrutiny,83,inspector,"COD: um funcionário que garante que as regulamentações sejam obedecidas.",
4524,assay,"FN: perform an analysis (e.g. of an ore or a drug) to ascertain the presence, absence, or quantity of certain components",25,Scrutiny,86,analisar,"FN: realizar uma análise (por exemplo, de um minério ou de um medicamento) para determinar a presença, ausência ou quantidade de certos componentes",
4527,rummage,"COD: search unsystematically and untidily for something.",25,Scrutiny,86,Remexer,"COD: procurar de forma desordenada e desajeitada por algo.",
4528,surveyor,"COD: a person who surveys land, buildings, etc. as a profession.",25,Scrutiny,83,agrimensor,"COD: uma pessoa que inspeciona terras, edifícios, etc., como profissão.",
4529,scout,"COD: make a detailed search of a place.",25,Scrutiny,86,vasculhar,"COD: fazer uma busca detalhada de um lugar.",
4533,sweep,"FN: an act of searching a place for something",25,Scrutiny,83,varredura,"FN: um ato de procurar um lugar por algo",
4534,double-check,"COD: check again",25,Scrutiny,86,verificar,"COD: cheque novamente",
4535,"spy out the land","FN: to secretely watch a place from hostile motives",25,Scrutiny,86,espiar,"FN: observar secretamente um lugar por motivos hostis",
4536,once-over,"COD: a rapid inspection, search, or piece of work.",25,Scrutiny,83,olhada,"COD: uma inspeção rápida, busca ou peça de trabalho.",
4537,comb,"COD: search carefully and systematically. ",25,Scrutiny,86,vasculhar,"COD: procure cuidadosamente e sistematicamente.",
4538,frisk,"COD: pass the hands over (someone) in a search for hidden weapons or drugs. ",25,Scrutiny,86,revistar,"COD: passar as mãos sobre (alguém) em busca de armas ou drogas escondidas.",
